750;"46,05505755";"14,50769572";"ZZZS";"MIKLOŠIČEVA 24";1000;"LJUBLJANA-dosta";;3;9
750;"46,05505755";"14,50769572";"ZZZS";"MIKLOŠIČEVA 24";1000;"LJUBLJANA";;3;9
753;"46,18555969";"14,49562908";"OŠ VODICE";"OB ŠOLI 2";1217;"VODICE";;36;51
765;"46,2096161";"14,60000831";"TRIVAL KOMPOZITI";"BAKOVNIK 3";1240;"KAMNIK";;41;72
1000;"46,05743233";"14,52898663";"PREVOZ ZA LASTNE POTREBE - VIČ";"POD JEŽAMI 3";1000;"LJUBLJANA-dosta";;0;0
1001;"46,05743233";"14,52898663";"PREVOZ ZA LASTNE POTREBE - les v TISO";"POD JEŽAMI 3";1000;"LJUBLJANA";;0;0
1003;"46,05743233";"14,52898663";"PREVOZ ZA LASTNE POTREBE - mko v Lenart";"POD JEŽAMI 3";1000;"LJUBLJANA";;0;0
1004;"46,05743233";"14,52898663";"PREVOZ ZA LASTNE POTREBE - steklo CELJE";"POD JEŽAMI 3";1000;"LJUBLJANA";;0;0
1005;"46,05743233";"14,52898663";"PREVOZ ZA LASTNE POTREBE - mko iz LENARTA v L";"POD JEŽAMI 3";1000;"LJUBLJANA";;0;0
1014;"46,04980427";"14,59301696";"SALOMON d.o.o.";"PAPIRNIŠKI TRG 17";1000;"LJUBLJANA";;20;31
2015;"46,06211858";"14,50930056";"SLOVENIJALES";"DUNAJSKA CESTA 22";1000;"LJUBLJANA";;4;17
2022;"46,05221572";"14,52078596";"ONKOLOŠKI INŠTITUT - H";"ZALOŠKA CESTA 2";1000;"LJUBLJANA";;2;4
2022;"46,05221572";"14,52078596";"ONKOLOŠKI INŠTITUT - H";"ZALOŠKA CESTA 2";1000;"LJUBLJANA";;2;4
2022;"46,05221572";"14,52078596";"ONKOLOŠKI INŠTITUT - H";"ZALOŠKA CESTA 2";1000;"LJUBLJANA";;2;4
2022;"46,05221572";"14,52078596";"ONKOLOŠKI INŠTITUT - LES";"ZALOŠKA CESTA 2";1000;"LJUBLJANA";;2;4
2024;"46,05221572";"14,52078596";"KLINIČNI CENTER - karto";"OB LJUBLJANICI";1000;"LJUBLJANA";;2;4
2024;"46,05221572";"14,52078596";"KLINIČNI CENTER - karto";"OB LJUBLJANICI";1000;"LJUBLJANA";;2;4
2026;"46,0570367";"14,5097202";"ZPIZ";"KOLODVORSKA 15";1000;"LJUBLJANA";;3;8
2031;"46,06367694";"14,50971335";"BIROGRAFIKA BORI";"LINHARTOVA 1";1000;"LJUBLJANA";;5;17
2031;"46,06367694";"14,50971335";"BIROGRAFIKA BORI";"LINHARTOVA 1";1000;"LJUBLJANA";;5;17
2034;"46,05420549";"14,51466897";"DOM UPOKOJENCEV CENTER";"TABOR 10";1000;"LJUBLJANA";;2;6
2034;"46,05420549";"14,51466897";"DOM UPOKOJENCEV CENTER";"TABOR 10";1000;"LJUBLJANA";;2;6
2045;"46,03363255";"14,48281025";"MIDO - SKB";"KOPRSKA 98";1000;"LJUBLJANA-dosta";;17;69
2046;"46,04858275";"14,49402976";"TOBAČNA LJUBLJANA";"TOBAČNA 5";1000;"LJUBLJANA-dosta";;11;44
2047;"46,07401671";"14,51642228";"EKONOMSKA FAKULTETA";"KARDELJEVA PLOŠČAD17";1000;"LJUBLJANA";;6;22
2047;"46,07401671";"14,51642228";"EKONOMSKA FAKULTETA";"KARDELJEVA PLOŠČAD17";1000;"LJUBLJANA";;6;22
2055;"46,04783434";"14,4620419";"KEMOFARMACIJA";"CESTA NA BRDO 100";1000;"LJUBLJANA";;16;58
2076;"46,04827937";"14,54400197";"MERCATOR, d.d. - ŠTEPAN";"PARMSKA 33";1000;"LJUBLJANA";;6;9
2078;"46,05499526";"14,56344862";"MERCATOR MO2-C FUŽINE";"NOVE FUŽINE 41";1000;"LJUBLJANA";;10;16
2086;"46,07776358";"14,51307988";"AUTOCOMMERCE SOV";"BARAGOVA ULICA 5";1000;"LJUBLJANA";;8;28
2086;"46,07776358";"14,51307988";"AUTOCOMMERCE SOV - slopak - ne uporabljaj več";"BARAGOVA ULICA 5";1000;"LJUBLJANA";;8;28
2088;"46,05091806";"14,51816093";"ONKOLOŠKI INŠTITUT A";"VRAZOV TRG 2";1000;"LJUBLJANA";;2;6
2088;"46,05091806";"14,51816093";"ONKOLOŠKI INŠTITUT A";"VRAZOV TRG 2";1000;"LJUBLJANA";;2;6
2092;"46,06810683";"14,53865582";"EMONA TISKARNA";"ŠMARTINSKA 130";1000;"LJUBLJANA";;3;8
2092;"46,06810683";"14,53865582";"EMONA TISKARNA";"ŠMARTINSKA 130";1000;"LJUBLJANA";;3;8
2093;"46,05269048";"14,5033616";"BANKA SLOVENIJE";"SLOVENSKA CESTA 35";1000;"LJUBLJANA";;4;11
2098;"46,05274534";"14,5056485";"MERCATOR MODNA HIŠA";"NAZORJEVA 4A";1000;"LJUBLJANA";;4;10
2099;"46,03225823";"14,48332684";"SCHWARZ PRINT, d.o.o.";"KOPRSKA 106D";1000;"LJUBLJANA";;17;70
2099;"46,03225823";"14,48332684";"TISKARNA SCHWARZ";"KOPRSKA 106D";1000;"LJUBLJANA";;17;70
2099;"46,03225823";"14,48332684";"TISKARNA SCHWARZ";"KOPRSKA 106D";1000;"LJUBLJANA";;17;70
2099;"46,03225823";"14,48332684";"TISKARNA SCHWARZ";"KOPRSKA 106D";1000;"LJUBLJANA";;17;70
2125;"46,0801991";"14,50610249";"DELO VZDRŽEVANJE";"SLOVENČEVA 19";1000;"LJUBLJANA";;9;34
2127;"46,07879597";"14,48373461";"A COSMOS, d.d. - papir";"CELOVŠKA CESTA 182";1000;"LJUBLJANA";;8;19
2127;"46,07879597";"14,48373461";"A COSMOS, d.d. - papir";"CELOVŠKA CESTA 182";1000;"LJUBLJANA";;8;19
2127;"46,07879597";"14,48373461";"A COSMOS, d.d. - papir, les";"CELOVŠKA CESTA 182";1000;"LJUBLJANA";;8;19
2127;"46,07879597";"14,48373461";"A COSMOS, d.d. - papir, les";"CELOVŠKA CESTA 182";1000;"LJUBLJANA";;8;19
2127;"46,07879597";"14,48373461";"A COSMOS, d.d. - papir, les";"CELOVŠKA CESTA 182";1000;"LJUBLJANA";;8;19
2128;"46,06235571";"14,54728593";"AC KONDOR d.o.o.";"LETALIŠKA 9A";1000;"LJUBLJANA";;6;9
2129;"46,03602435";"14,47848594";"ADD d.o.o.";"TBILISIJSKA 85";1000;"LJUBLJANA";;17;71
2130;"46,08499728";"14,48416834";"ACORD 92";"STEGNE 13";1000;"LJUBLJANA";;9;21
2130;"46,08499728";"14,48416834";"ACORD 92";"STEGNE 13";1000;"LJUBLJANA";;9;21
2134;"46,04257465";"14,59175189";"ATRIK d.o.o. (RIKO)";"LITIJSKA CESTA 261";1000;"LJUBLJANA";;20;32
2136;"46,07599703";"14,51237137";"AUTODELTA d.o.o.";"DUNAJSKA CESTA 122";1000;"LJUBLJANA";;7;26
2137;"46,08432863";"14,47758002";"AUTOEMONA d.d.";"CELOVŠKA CESTA 252";1000;"LJUBLJANA";;10;22
2137;"46,08432863";"14,47758002";"AUTOEMONA d.d.";"CELOVŠKA CESTA 252";1000;"LJUBLJANA";;10;22
2138;"46,04052721";"14,47345652";"AVTOHIŠA MALGAJ d.o.o.";"TRŽAŠKA 108";1000;"LJUBLJANA";;18;73
2139;"46,03903022";"14,47862572";"AVTOHIŠA VIČ - slopak";"TBILISIJSKA 49";1000;"LJUBLJANA";;17;68
2140;"46,1102275";"14,43473639";"AVTOLIČARSTVO PLUT, d.o.o.";"STANEŽIČE 10";1210;"LJ-ŠENTVID";;19;42
2141;"46,0669963";"14,50325966";"AVTOMERKUR PSO BEŽIGRAD d.d.";"SAMOVA 14";1000;"LJUBLJANA";;7;24
2142;"46,0845827";"14,43806203";"AVTOPRENOVA d.o.o.";"ZALAZNIKOVA 20";1000;"LJUBLJANA";;16;35
2142;"46,0845827";"14,43806203";"AVTOPRENOVA d.o.o.";"ZALAZNIKOVA 20";1000;"LJUBLJANA";;16;35
2143;"46,13162253";"14,74789654";"AVTOSERVIS NISSAN KRULC s.p.";"CESTA HEROJA VASJE 8";1251;"MORAVČE";;53;78
2145;"46,1382917";"14,59191551";"BANKA DOMŽALE-SKUPINA NLB d.d.";"LJUBLJANSKA 62";1230;"DOMŽALE";;25;42
2145;"46,1382917";"14,59191551";"BANKA DOMŽALE-SKUPINA NLB d.d.";"LJUBLJANSKA 62";1230;"DOMŽALE";;25;42
2145;"46,1382917";"14,59191551";"BANKA DOMŽALE-SKUPINA NLB d.d.";"LJUBLJANSKA 62";1230;"DOMŽALE";;25;42
2147;"46,23354074";"14,61064852";"BELINKA KEMOSTIK d.o.o.";"MEKINJE, MOLKOVA POT 1";1240;"KAMNIK";;45;80
2149;"46,05123638";"14,46996938";"BIOTEHNIŠKA FAKULTETA";"VEČNA POT 111";1000;"LJUBLJANA";;14;51
2149;"46,05123638";"14,46996938";"BIOTEHNIŠKA FAKULTETA";"VEČNA POT 111";1000;"LJUBLJANA";;14;51
2152;"46,061829";"14,55757866";"BTC - CARINSKA CONA";"LETALIŠKA 16";1000;"LJUBLJANA";;9;14
2155;"46,1213952";"14,47092971";"CAR CENTER d.o.o.";"CESTA VSTAJE 39";1000;"LJUBLJANA";;25;51
2156;"46,05173287";"14,50663963";"CENTROMERKUR";"TRUBARJEVA 1";1000;"LJUBLJANA";;4;10
2156;"46,05173287";"14,50663963";"CENTROMERKUR";"TRUBARJEVA 1";1000;"LJUBLJANA";;4;10
2162;"46,05022814";"14,4232513";"ČEŠNOVAR FRANCI";"RAZORI 6A";1356;"DOBROVA";;24;55
2164;"46,10323924";"14,45578792";"DAEWOO MOTOR";"CELOVŠKA CESTA 492";1000;"LJUBLJANA";;16;35
2165;"46,0975334";"14,54881002";"DELIKATESA d.d.";"BRNČIČEVA ULICA 31";1231;"LJ-ČRNUČE";;15;23
2166;"46,06384805";"14,50975062";"LA STORIA TRATTORIA-SLOPAK-KU";"LINHARTOVA 3";1000;"LJUBLJANA";;5;17
2167;"46,03926176";"14,48808093";"DIJAŠKI DOM VIČ";"GERBIČEVA ULICA 51a";1000;"LJUBLJANA";;14;58
2168;"46,07859341";"14,50306549";"DISTOR-LASTNIKI p.o.";"VODOVODNA 100";1000;"LJUBLJANA";;9;34
2169;"46,07939493";"14,47495006";"DOM STAREJŠIH OBČANOV ŠIŠKA";"KUNAVERJEVA 15";1000;"LJUBLJANA";;10;22
2170;"46,04994942";"14,51462858";"DOM UPOKOJENCEV POLJANE";"ZRINSKEGA 2";1000;"LJUBLJANA";;3;7
2170;"46,04994942";"14,51462858";"DOM UPOKOJENCEV POLJANE";"ZRINSKEGA 2";1000;"LJUBLJANA";;3;7
2170;"46,04994942";"14,51462858";"DOM UPOKOJENCEV POLJANE";"ZRINSKEGA 2";1000;"LJUBLJANA";;3;7
2172;"46,06367564";"14,49694285";"DROGERIJA d.d.";"UL. MILANA MAJCNA 12";1000;"LJUBLJANA";;8;28
2173;"46,05048849";"14,49772119";"EIPF, d.o.o. - prej EKONOMSKI INŠTITUT";"PREŠERNOVA 21";1000;"LJUBLJANA";;9;39
2174;"46,1379547";"14,70535021";"ELEKTROVOD PLAST d.o.o.";"DVORJE 1";1251;"MORAVČE";;46;68
2175;"46,06932648";"14,51797554";"ELMO d.d.";"VOJKOVA 58";1000;"LJUBLJANA";;4;17
2175;"46,06932648";"14,51797554";"ELMO d.d.";"VOJKOVA 58";1000;"LJUBLJANA";;4;17
2178;"46,067828";"14,53644769";"GOYA";"ŠMARTINSKA 104";1000;"LJUBLJANA";;3;7
2178;"46,067828";"14,53644769";"GOYA";"ŠMARTINSKA 104";1000;"LJUBLJANA";;3;7
2187;"46,06810683";"14,53865582";"EMONA POSLOVNA STAVBA STORITVE";"ŠMARTINSKA CESTA 130";1000;"LJUBLJANA";;3;8
2187;"46,06810683";"14,53865582";"EMONA POSLOVNA STAVBA STORITVE";"ŠMARTINSKA CESTA 130";1000;"LJUBLJANA";;3;8
2190;"46,21977424";"14,6078548";"ETA KAMNIK d.d.";"KAJUHOVA POT 4";1240;"KAMNIK";;42;73
2191;"46,04489943";"14,48923073";"FAKULTETA ZA ELEKTROTEHNIKO";"TRŽAŠKA 25";1000;"LJUBLJANA";;13;52
2191;"46,04489943";"14,48923073";"FAKULTETA ZA ELEKTROTEHNIKO";"TRŽAŠKA 25";1000;"LJUBLJANA";;13;52
2192;"46,04575253";"14,49494709";"FAKULTETA ZA GRADBENIŠT";"JAMOVA CESTA";1000;"LJUBLJANA";;11;45
2193;"45,93641212";"14,36313379";"FENOLIT, d.o.o.  -slopa";"BREG 22";1353;"BOROVNICA";;58;84
